station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
315.0, -30.1, None, 2.0, -0.1, 0.0, 102.73, -33.93, None, None, 70.0, 2012-12-08 07:00:00, None, None
270.0, -30.9, None, 2.0, -0.08, 0.0, 102.79, -34.86, None, None, 69.0, 2012-12-08 08:00:00, None, None
225.0, -31.8, None, 1.0, -0.1, 0.0, 102.81, -35.73, None, None, 69.0, 2012-12-08 09:00:00, None, None
225.0, -32.5, None, 1.0, -0.12, 4.0, 102.85, -36.56, None, None, 68.0, 2012-12-08 10:00:00, None, None
202.5, -33.2, None, 1.0, -0.07, 0.0, 102.86, -37.23, None, None, 68.0, 2012-12-08 11:00:00, None, None
22.5, -32.5, None, 1.0, -0.06, 0.0, 102.87, -36.56, None, None, 68.0, 2012-12-08 12:00:00, None, None
337.5, -34.2, None, 1.0, -0.06, 4.0, 102.91, -38.35, None, None, 67.0, 2012-12-08 13:00:00, None, None
247.5, -34.1, None, 1.0, -0.09, 0.0, 102.95, -38.25, None, None, 67.0, 2012-12-08 14:00:00, None, None
315.0, -34.5, None, 1.0, -0.08, 0.0, 102.95, -38.64, None, None, 67.0, 2012-12-08 15:00:00, None, None
157.5, -34.7, None, 1.0, -0.05, 0.0, 102.96, -38.83, None, None, 67.0, 2012-12-08 16:00:00, None, None
202.5, -34.5, None, 1.0, -0.02, 0.0, 102.97, -38.64, None, None, 67.0, 2012-12-08 17:00:00, None, None
202.5, -34.4, None, 2.0, -0.05, 0.0, 103.0, -38.54, None, None, 67.0, 2012-12-08 18:00:00, None, None
112.5, -34.4, None, 2.0, -0.04, 0.0, 103.0, -38.54, None, None, 67.0, 2012-12-08 19:00:00, None, None
112.5, -31.9, None, 1.0, -0.01, 0.0, 102.96, -35.98, None, None, 68.0, 2012-12-08 20:00:00, None, None
180.0, -27.5, None, 1.0, -0.09, 11.2, 102.91, -31.26, None, None, 71.0, 2012-12-08 21:00:00, None, None
180.0, -26.0, None, 2.0, -0.16, 20.5, 102.84, -29.65, None, None, 72.0, 2012-12-08 22:00:00, None, None
180.0, -25.7, None, 4.0, -0.11, 24.5, 102.85, -29.36, None, None, 72.0, 2012-12-08 23:00:00, None, None
180.0, -25.2, 31.0, 7.0, -0.2, 21.6, 102.71, -28.72, None, None, 73.0, 2012-12-09 00:00:00, None, None
180.0, -25.3, 40.0, 7.0, -0.22, 29.5, 102.62, -28.82, None, None, 73.0, 2012-12-09 01:00:00, None, None
180.0, -24.9, None, 5.0, -0.33, 29.9, 102.52, -28.43, None, None, 73.0, 2012-12-09 02:00:00, None, None
180.0, -23.8, 45.7, 3.0, -0.35, 36.4, 102.36, -27.21, None, None, 74.0, 2012-12-09 03:00:00, None, None
180.0, -23.4, None, 5.0, -0.42, 33.1, 102.2, -26.82, None, None, 74.0, 2012-12-09 04:00:00, None, None
180.0, -23.0, None, None, -0.44, 34.2, 102.08, -26.28, None, None, 75.0, 2012-12-09 05:00:00, None, None
180.0, -22.3, 46.1, None, -0.5, 36.0, 101.86, -25.6, 1.0, -22.3, 75.0, 2012-12-09 06:00:00, -35.8, 0.8
180.0, -22.0, 51.8, None, -0.49, 40.0, 101.71, -25.16, None, None, 76.0, 2012-12-09 07:00:00, None, None
180.0, -21.4, None, 4.0, -0.64, 38.9, 101.44, -24.57, None, None, 76.0, 2012-12-09 08:00:00, None, None
180.0, -20.8, None, None, -0.71, 43.9, 101.15, -23.99, None, None, 76.0, 2012-12-09 09:00:00, None, None
180.0, -20.0, None, 8.0, -0.76, 44.3, 100.95, -23.06, None, None, 77.0, 2012-12-09 10:00:00, None, None
157.5, -18.5, 66.6, 6.0, -0.67, 52.6, 100.77, -21.44, None, None, 78.0, 2012-12-09 11:00:00, None, None
180.0, -18.6, 51.5, 8.0, -0.5, 38.2, 100.65, -21.54, None, None, 78.0, 2012-12-09 12:00:00, None, None
180.0, -18.8, None, 8.0, -0.37, 33.5, 100.58, -21.89, None, None, 77.0, 2012-12-09 13:00:00, None, None
180.0, -18.2, 53.6, 6.0, -0.31, 43.2, 100.46, -21.3, None, None, 77.0, 2012-12-09 14:00:00, None, None
180.0, -18.1, 47.5, 7.0, -0.28, 33.8, 100.37, -21.36, None, None, 76.0, 2012-12-09 15:00:00, None, None
180.0, -17.7, 55.4, 6.0, -0.3, 42.5, 100.28, -20.81, None, None, 77.0, 2012-12-09 16:00:00, None, None
157.5, -17.6, None, 2.0, -0.13, 27.4, 100.33, -21.03, None, None, 75.0, 2012-12-09 17:00:00, None, None
180.0, -16.9, 43.9, 1.0, 0.0, 33.1, 100.37, -20.19, None, None, 76.0, 2012-12-09 18:00:00, None, None
180.0, -15.9, None, 1.0, -0.13, 33.1, 100.41, -19.21, None, None, 76.0, 2012-12-09 19:00:00, None, None
180.0, -15.5, None, 1.0, -0.19, 16.2, 100.52, -18.82, None, None, 76.0, 2012-12-09 20:00:00, None, None
180.0, -14.5, None, 5.0, -0.19, 14.4, 100.56, -17.85, None, None, 76.0, 2012-12-09 21:00:00, None, None
202.5, -14.7, None, 5.0, -0.21, 13.0, 100.62, -17.58, None, None, 79.0, 2012-12-09 22:00:00, None, None
180.0, -13.7, None, 3.0, -0.03, 20.2, 100.55, -16.45, None, None, 80.0, 2012-12-09 23:00:00, None, None
157.5, -12.6, None, 3.0, 0.0, 13.7, 100.56, -15.52, None, None, 79.0, 2012-12-10 00:00:00, None, None
157.5, -12.2, None, 2.0, -0.03, 15.8, 100.59, -14.98, None, None, 80.0, 2012-12-10 01:00:00, None, None
112.5, -12.1, None, 1.0, -0.07, 5.4, 100.62, -14.58, None, None, 82.0, 2012-12-10 02:00:00, None, None
135.0, -11.5, None, 2.0, -0.09, 11.9, 100.65, -13.99, None, None, 82.0, 2012-12-10 03:00:00, None, None
112.5, -11.3, None, 2.0, -0.11, 14.4, 100.7, -13.79, None, None, 82.0, 2012-12-10 04:00:00, None, None
135.0, -8.9, 34.6, 2.0, -0.05, 20.9, 100.67, -12.07, None, None, 78.0, 2012-12-10 05:00:00, None, None
135.0, -9.7, 33.1, 5.0, -0.05, 19.8, 100.7, -12.69, 5.2, -8.0, 79.0, 2012-12-10 06:00:00, -22.3, 3.0
112.5, -10.1, None, 5.0, -0.02, 13.0, 100.72, -12.46, None, None, 83.0, 2012-12-10 07:00:00, None, None
157.5, -8.0, 32.4, 4.0, -0.02, 22.7, 100.69, -10.87, None, None, 80.0, 2012-12-10 08:00:00, None, None
157.5, -6.1, None, 4.0, -0.01, 31.3, 100.71, -9.01, None, None, 80.0, 2012-12-10 09:00:00, None, None
67.5, -8.6, None, 4.0, -0.04, 6.8, 100.76, -11.14, None, None, 82.0, 2012-12-10 10:00:00, None, None
135.0, -7.1, None, 1.0, -0.05, 18.7, 100.74, -9.67, None, None, 82.0, 2012-12-10 11:00:00, None, None
135.0, -6.9, None, 1.0, -0.01, 18.0, 100.72, -9.47, None, None, 82.0, 2012-12-10 12:00:00, None, None
180.0, -5.1, None, 5.0, -0.12, 31.0, 100.64, -8.36, None, None, 78.0, 2012-12-10 13:00:00, None, None
157.5, -5.3, 33.8, 1.0, -0.14, 23.4, 100.6, -8.23, None, None, 80.0, 2012-12-10 14:00:00, None, None
157.5, -4.3, 38.5, 2.0, -0.14, 27.7, 100.58, -7.75, None, None, 77.0, 2012-12-10 15:00:00, None, None
157.5, -4.6, 33.1, 3.0, -0.08, 22.3, 100.56, -7.87, None, None, 78.0, 2012-12-10 16:00:00, None, None
157.5, -5.4, None, 3.0, -0.08, 19.1, 100.52, -7.85, None, None, 83.0, 2012-12-10 17:00:00, None, None
157.5, -4.1, None, 1.0, -0.11, 29.2, 100.47, -7.38, None, None, 78.0, 2012-12-10 18:00:00, None, None
157.5, -4.2, None, 1.0, -0.12, 23.8, 100.44, -7.65, None, None, 77.0, 2012-12-10 19:00:00, None, None
157.5, -4.5, None, 1.0, -0.1, 25.6, 100.42, -7.77, None, None, 78.0, 2012-12-10 20:00:00, None, None
157.5, -4.1, None, 1.0, -0.11, 27.7, 100.36, -7.55, None, None, 77.0, 2012-12-10 21:00:00, None, None
157.5, -4.9, None, 1.0, -0.14, 17.6, 100.3, -7.83, None, None, 80.0, 2012-12-10 22:00:00, None, None
157.5, -4.7, None, 2.0, -0.25, 9.4, 100.17, -7.64, None, None, 80.0, 2012-12-10 23:00:00, None, None
180.0, -6.6, None, 1.0, -0.27, 4.7, 100.09, -8.42, None, None, 87.0, 2012-12-11 00:00:00, None, None
22.5, -6.5, None, 1.0, -0.27, 7.9, 100.03, -7.88, None, None, 90.0, 2012-12-11 01:00:00, None, None
247.5, -10.9, None, 1.0, -0.16, 5.0, 100.01, -12.8, None, None, 86.0, 2012-12-11 02:00:00, None, None
270.0, -10.5, None, 1.0, -0.09, 6.8, 100.0, -12.12, None, None, 88.0, 2012-12-11 03:00:00, None, None
0.0, -11.8, None, 1.0, -0.01, 5.0, 100.02, -13.55, None, None, 87.0, 2012-12-11 04:00:00, None, None
315.0, -14.4, None, 3.0, -0.08, 5.0, 100.09, -16.4, None, None, 85.0, 2012-12-11 05:00:00, None, None
337.5, -13.2, 44.45, 2.0, -0.11, 10.1, 100.11, -15.21, 0.0, -3.5, 85.0, 2012-12-11 06:00:00, -15.4, 0.0
337.5, -13.3, None, 3.0, -0.13, 10.8, 100.15, -15.31, None, None, 85.0, 2012-12-11 07:00:00, None, None
0.0, -14.6, None, 2.0, -0.1, 9.0, 100.19, -16.88, None, None, 83.0, 2012-12-11 08:00:00, None, None
315.0, -13.9, None, 8.0, -0.18, 5.8, 100.29, -16.05, None, None, 84.0, 2012-12-11 09:00:00, None, None
337.5, -14.3, None, 5.0, -0.25, 9.0, 100.4, -16.44, None, None, 84.0, 2012-12-11 10:00:00, None, None
337.5, -14.3, None, 5.0, -0.3, 8.6, 100.49, -16.59, None, None, 83.0, 2012-12-11 11:00:00, None, None
0.0, -14.3, None, 8.0, -0.28, 6.1, 100.57, -16.59, None, None, 83.0, 2012-12-11 12:00:00, None, None
0.0, -13.6, None, 6.0, -0.22, 7.2, 100.62, -15.75, None, None, 84.0, 2012-12-11 13:00:00, None, None
0.0, -13.3, None, 4.0, -0.28, 8.3, 100.77, -15.46, None, None, 84.0, 2012-12-11 14:00:00, None, None
0.0, -13.4, None, 8.0, -0.23, 6.8, 100.8, -15.56, None, None, 84.0, 2012-12-11 15:00:00, None, None
0.0, -13.5, None, 2.0, -0.28, 5.8, 100.9, -15.65, None, None, 84.0, 2012-12-11 16:00:00, None, None
337.5, -13.2, None, 2.0, -0.23, 5.0, 101.0, -15.36, None, None, 84.0, 2012-12-11 17:00:00, None, None
225.0, -14.0, None, 2.0, -0.28, 5.8, 101.08, -16.29, None, None, 83.0, 2012-12-11 18:00:00, None, None
0.0, -13.3, None, 2.0, -0.24, 4.0, 101.14, -15.46, None, None, 84.0, 2012-12-11 19:00:00, None, None
292.5, -13.0, None, 2.0, -0.21, 7.2, 101.21, -15.16, None, None, 84.0, 2012-12-11 20:00:00, None, None
337.5, -11.7, None, 1.0, -0.13, 5.4, 101.21, -13.74, None, None, 85.0, 2012-12-11 21:00:00, None, None
337.5, -11.7, None, 1.0, -0.15, 7.9, 101.29, -13.74, None, None, 85.0, 2012-12-11 22:00:00, None, None
0.0, -12.2, None, 2.0, -0.1, 4.0, 101.31, -14.23, None, None, 85.0, 2012-12-11 23:00:00, None, None
270.0, -15.5, None, 1.0, -0.14, 0.0, 101.35, -17.77, None, None, 83.0, 2012-12-12 00:00:00, None, None
247.5, -17.0, None, 1.0, -0.15, 7.2, 101.44, -19.38, None, None, 82.0, 2012-12-12 01:00:00, None, None
225.0, -17.8, None, 1.0, -0.14, 0.0, 101.45, -20.31, None, None, 81.0, 2012-12-12 02:00:00, None, None
157.5, -19.9, None, 1.0, -0.12, 8.3, 101.47, -22.66, None, None, 79.0, 2012-12-12 03:00:00, None, None
22.5, -18.4, None, 1.0, -0.04, 4.0, 101.48, -20.9, None, None, 81.0, 2012-12-12 04:00:00, None, None
202.5, -19.9, None, 1.0, -0.05, 0.0, 101.52, -22.81, 0.6, -11.3, 78.0, 2012-12-12 06:00:00, -22.3, 0.2
180.0, -20.3, None, 3.0, -0.05, 10.8, 101.43, -23.2, None, None, 78.0, 2012-12-12 07:00:00, None, None
0.0, -18.6, None, 1.0, None, 0.0, 101.34, -21.39, None, None, 79.0, 2012-12-12 08:00:00, None, None
135.0, -16.8, None, 1.0, -0.24, 5.0, 101.28, -19.33, None, None, 81.0, 2012-12-12 09:00:00, None, None
157.5, -14.9, None, 2.0, -0.26, 16.2, 101.17, -17.32, None, None, 82.0, 2012-12-12 10:00:00, None, None
157.5, -13.5, None, 3.0, -0.31, 34.9, 101.03, -15.8, None, None, 83.0, 2012-12-12 11:00:00, None, None
180.0, -13.8, None, 1.0, -0.34, 38.5, 100.94, -16.1, None, None, 83.0, 2012-12-12 12:00:00, None, None
180.0, -13.2, 48.2, 1.0, -0.32, 37.1, 100.85, -15.36, None, None, 84.0, 2012-12-12 13:00:00, None, None
180.0, -13.9, 45.0, 1.0, -0.29, 34.9, 100.74, -16.19, None, None, 83.0, 2012-12-12 14:00:00, None, None
180.0, -13.8, None, 1.0, -0.28, 31.7, 100.66, -16.1, None, None, 83.0, 2012-12-12 15:00:00, None, None
180.0, -13.6, None, 2.0, -0.33, 41.8, 100.52, -15.75, None, None, 84.0, 2012-12-12 16:00:00, None, None
180.0, -13.5, 53.3, 1.0, -0.28, 40.7, 100.46, -15.65, None, None, 84.0, 2012-12-12 17:00:00, None, None
180.0, -13.3, 47.9, 1.0, -0.32, 37.1, 100.34, -15.46, None, None, 84.0, 2012-12-12 18:00:00, None, None
180.0, -12.9, 46.8, 1.0, -0.26, 34.9, 100.26, -15.06, None, None, 84.0, 2012-12-12 19:00:00, None, None
180.0, -12.3, None, 1.0, -0.35, 34.2, 100.11, -14.33, None, None, 85.0, 2012-12-12 20:00:00, None, None
180.0, -11.5, None, 1.0, -0.43, 43.6, 99.91, -13.54, None, None, 85.0, 2012-12-12 21:00:00, None, None
180.0, -10.8, 51.5, 1.0, -0.47, 39.2, 99.79, -12.7, None, None, 86.0, 2012-12-12 22:00:00, None, None
157.5, -9.6, 57.6, 1.0, -0.54, 35.6, 99.57, -11.38, None, None, 87.0, 2012-12-12 23:00:00, None, None
180.0, -8.4, 50.8, 3.0, -0.44, 40.3, 99.47, -10.19, None, None, 87.0, 2012-12-13 00:00:00, None, None
180.0, -7.6, None, 3.0, -0.44, 42.8, 99.35, -9.26, None, None, 88.0, 2012-12-13 01:00:00, None, None
180.0, -7.1, 54.0, 7.0, -0.33, 41.0, 99.24, -9.36, None, None, 84.0, 2012-12-13 02:00:00, None, None
157.5, -5.9, 46.4, 6.0, -0.31, 36.4, 99.16, -8.49, None, None, 82.0, 2012-12-13 03:00:00, None, None
180.0, -5.6, 37.8, 4.0, -0.27, 26.6, 99.08, -8.2, None, None, 82.0, 2012-12-13 04:00:00, None, None
180.0, -4.9, None, 8.0, -0.24, 33.8, 99.0, -7.36, None, None, 83.0, 2012-12-13 05:00:00, None, None
180.0, -3.8, 57.41, 8.0, -0.27, 29.9, 98.89, -6.43, None, -2.6, 82.0, 2012-12-13 06:00:00, -23.5, None
157.5, -2.9, None, 8.0, -0.25, 19.8, 98.83, -5.71, None, None, 81.0, 2012-12-13 07:00:00, None, None
157.5, -3.0, None, 5.0, -0.29, 25.2, 98.71, -5.49, None, None, 83.0, 2012-12-13 08:00:00, None, None
157.5, -2.7, None, 5.0, -0.27, 26.3, 98.62, -5.2, None, None, 83.0, 2012-12-13 09:00:00, None, None
180.0, -3.7, None, 5.0, -0.27, 28.1, 98.56, -5.4, None, None, 88.0, 2012-12-13 10:00:00, None, None
180.0, -4.0, None, 4.0, -0.17, 26.6, 98.54, -5.7, None, None, 88.0, 2012-12-13 11:00:00, None, None
180.0, -3.6, None, 3.0, -0.16, 31.7, 98.46, -5.16, None, None, 89.0, 2012-12-13 12:00:00, None, None
180.0, -3.0, None, 6.0, -0.12, 21.2, 98.44, -5.33, None, None, 84.0, 2012-12-13 13:00:00, None, None
247.5, -2.3, None, 8.0, -0.03, 5.0, 98.51, -4.96, None, None, 82.0, 2012-12-13 14:00:00, None, None
0.0, -2.7, None, 8.0, -0.15, 0.0, 98.61, -3.53, None, None, 94.0, 2012-12-13 15:00:00, None, None
337.5, -5.2, None, 4.0, -0.33, 21.2, 98.77, -6.74, None, None, 89.0, 2012-12-13 16:00:00, None, None
315.0, -6.1, None, 4.0, -0.44, 17.3, 98.95, -7.92, None, None, 87.0, 2012-12-13 17:00:00, None, None
315.0, -6.4, None, 4.0, -0.43, 11.2, 99.04, -8.37, None, None, 86.0, 2012-12-13 18:00:00, None, None
0.0, -7.3, None, 2.0, -0.37, 9.0, 99.14, -8.96, None, None, 88.0, 2012-12-13 19:00:00, None, None
0.0, -7.7, None, 1.0, -0.3, 6.5, 99.25, -9.5, None, None, 87.0, 2012-12-13 20:00:00, None, None
337.5, -8.1, None, 1.0, -0.3, 6.8, 99.34, -10.04, None, None, 86.0, 2012-12-13 21:00:00, None, None
337.5, -8.1, None, 5.0, -0.27, 7.6, 99.41, -10.19, None, None, 85.0, 2012-12-13 22:00:00, None, None
337.5, -7.9, None, 6.0, -0.21, 7.2, 99.46, -10.3, None, None, 83.0, 2012-12-13 23:00:00, None, None
315.0, -8.1, None, 6.0, -0.15, 7.6, 99.49, -10.19, None, None, 85.0, 2012-12-14 00:00:00, None, None
0.0, -8.1, None, 5.0, -0.11, 0.0, 99.52, -9.9, None, None, 87.0, 2012-12-14 01:00:00, None, None
157.5, -8.2, None, 7.0, -0.09, 0.0, 99.55, -9.7, None, None, 89.0, 2012-12-14 02:00:00, None, None
112.5, -8.4, None, 4.0, -0.12, 0.0, 99.61, -9.76, None, None, 90.0, 2012-12-14 03:00:00, None, None
180.0, -9.1, None, 4.0, -0.13, 7.6, 99.65, -10.74, None, None, 88.0, 2012-12-14 04:00:00, None, None
157.5, -9.7, None, 2.0, -0.12, 6.8, 99.67, -11.33, None, None, 88.0, 2012-12-14 05:00:00, None, None
202.5, -9.5, 38.89, 1.0, -0.07, 0.0, 99.68, -11.28, 6.6, -1.8, 87.0, 2012-12-14 06:00:00, -10.1, 5.6
90.0, -8.4, None, 2.0, -0.05, 0.0, 99.7, -10.19, None, None, 87.0, 2012-12-14 07:00:00, None, None
157.5, -8.0, None, 2.0, -0.05, 9.4, 99.72, -9.8, None, None, 87.0, 2012-12-14 08:00:00, None, None
202.5, -9.0, None, 1.0, -0.06, 18.0, 99.74, -10.64, None, None, 88.0, 2012-12-14 09:00:00, None, None
157.5, -9.4, None, 3.0, -0.03, 22.7, 99.73, -10.75, None, None, 90.0, 2012-12-14 10:00:00, None, None
157.5, -9.9, None, 2.0, -0.02, 19.4, 99.7, -11.67, None, None, 87.0, 2012-12-14 11:00:00, None, None
180.0, -8.3, None, 1.0, -0.08, 28.4, 99.66, -10.24, None, None, 86.0, 2012-12-14 12:00:00, None, None
135.0, -9.6, None, 1.0, -0.09, 9.0, 99.64, -11.52, None, None, 86.0, 2012-12-14 13:00:00, None, None
157.5, -10.0, None, 3.0, -0.06, 21.2, 99.64, -12.21, None, None, 84.0, 2012-12-14 14:00:00, None, None
112.5, -10.1, None, 3.0, -0.03, 8.3, 99.63, -12.01, None, None, 86.0, 2012-12-14 15:00:00, None, None
135.0, -9.8, None, 3.0, -0.02, 9.4, 99.62, -11.87, None, None, 85.0, 2012-12-14 16:00:00, None, None
135.0, -9.8, None, 3.0, -0.08, 9.4, 99.56, -11.87, None, None, 85.0, 2012-12-14 17:00:00, None, None
135.0, -8.9, None, 7.0, -0.14, 5.4, 99.49, -11.28, None, None, 83.0, 2012-12-14 18:00:00, None, None
135.0, -8.0, None, 7.0, -0.2, 6.5, 99.42, -10.55, None, None, 82.0, 2012-12-14 19:00:00, None, None
157.5, -7.4, None, 8.0, -0.25, 18.7, 99.31, -9.81, None, None, 83.0, 2012-12-14 20:00:00, None, None
157.5, -7.3, None, 8.0, -0.27, 6.5, 99.22, -9.71, None, None, 83.0, 2012-12-14 21:00:00, None, None
157.5, -7.3, None, 2.0, -0.32, 7.2, 99.1, -9.71, None, None, 83.0, 2012-12-14 22:00:00, None, None
180.0, -5.9, None, 2.0, -0.31, 19.4, 99.0, -8.65, None, None, 81.0, 2012-12-14 23:00:00, None, None
0.0, -9.5, None, 6.0, -0.22, 7.9, 98.88, -11.28, None, None, 87.0, 2012-12-15 01:00:00, None, None
45.0, -9.5, None, 1.0, -0.23, 7.2, 98.77, -11.28, None, None, 87.0, 2012-12-15 02:00:00, None, None
22.5, -9.6, None, 4.0, -0.26, 5.0, 98.66, -11.38, None, None, 87.0, 2012-12-15 03:00:00, None, None
0.0, -9.3, None, 6.0, -0.29, 8.3, 98.59, -10.93, None, None, 88.0, 2012-12-15 04:00:00, None, None
315.0, -8.4, None, 3.0, -0.28, 5.0, 98.49, -10.19, None, None, 87.0, 2012-12-15 05:00:00, None, None
315.0, -8.1, 37.04, 3.0, -0.27, 0.0, 98.39, -9.75, 0.8, -5.9, 88.0, 2012-12-15 06:00:00, -11.0, 0.6
0.0, -8.3, None, 4.0, -0.27, 4.0, 98.32, -9.95, None, None, 88.0, 2012-12-15 07:00:00, None, None
337.5, -8.2, None, 4.0, -0.25, 0.0, 98.24, -9.85, None, None, 88.0, 2012-12-15 08:00:00, None, None
0.0, -7.9, None, 1.0, -0.22, 7.9, 98.17, -9.55, None, None, 88.0, 2012-12-15 09:00:00, None, None
0.0, -8.2, None, 4.0, -0.18, 10.8, 98.14, -9.99, None, None, 87.0, 2012-12-15 10:00:00, None, None
337.5, -8.7, None, 5.0, -0.13, 11.9, 98.11, -10.63, None, None, 86.0, 2012-12-15 11:00:00, None, None
337.5, -9.1, None, 4.0, -0.06, 8.6, 98.11, -11.03, None, None, 86.0, 2012-12-15 12:00:00, None, None
337.5, -9.9, None, 3.0, 0.0, 9.4, 98.11, -12.26, None, None, 83.0, 2012-12-15 15:00:00, None, None
337.5, -10.1, None, 3.0, None, 10.4, 98.14, -12.46, None, None, 83.0, 2012-12-15 16:00:00, None, None
315.0, -10.7, None, 3.0, -0.04, 14.8, 98.16, -13.2, None, None, 82.0, 2012-12-15 17:00:00, None, None
315.0, -10.8, None, 2.0, -0.09, 11.2, 98.2, -13.45, None, None, 81.0, 2012-12-15 18:00:00, None, None
315.0, -11.0, None, 1.0, -0.13, 11.5, 98.27, -13.5, None, None, 82.0, 2012-12-15 19:00:00, None, None
315.0, -10.7, None, 5.0, -0.14, 12.6, 98.3, -13.2, None, None, 82.0, 2012-12-15 20:00:00, None, None
337.5, -10.4, None, 7.0, -0.15, 9.7, 98.35, -12.91, None, None, 82.0, 2012-12-15 21:00:00, None, None
315.0, -10.3, None, 7.0, -0.14, 11.2, 98.41, -12.81, None, None, 82.0, 2012-12-15 22:00:00, None, None
315.0, -10.2, None, 8.0, -0.14, 12.6, 98.44, -12.71, None, None, 82.0, 2012-12-15 23:00:00, None, None
315.0, -10.2, None, 8.0, -0.14, 11.9, 98.49, -12.71, None, None, 82.0, 2012-12-16 00:00:00, None, None
315.0, -10.2, None, 8.0, -0.11, 10.4, 98.52, -12.71, None, None, 82.0, 2012-12-16 01:00:00, None, None
315.0, -10.2, None, 2.0, -0.13, 9.7, 98.57, -12.71, None, None, 82.0, 2012-12-16 02:00:00, None, None
315.0, -10.2, None, 8.0, -0.14, 10.4, 98.63, -12.71, None, None, 82.0, 2012-12-16 03:00:00, None, None
315.0, -10.2, None, 8.0, -0.14, 8.3, 98.66, -12.71, None, None, 82.0, 2012-12-16 04:00:00, None, None
315.0, -10.2, None, 8.0, -0.18, 7.2, 98.75, -12.56, None, None, 83.0, 2012-12-16 05:00:00, None, None
0.0, -10.4, None, 1.0, -0.15, 6.5, 98.78, -12.61, 1.2, -7.8, 84.0, 2012-12-16 06:00:00, -11.1, 0.8
0.0, -11.4, None, 3.0, -0.2, 10.8, 98.86, -13.59, None, None, 84.0, 2012-12-16 07:00:00, None, None
337.5, -12.5, None, 2.0, -0.2, 9.0, 98.95, -14.82, None, None, 83.0, 2012-12-16 08:00:00, None, None
0.0, -13.2, None, 2.0, -0.24, 7.6, 99.02, -15.51, None, None, 83.0, 2012-12-16 09:00:00, None, None
0.0, -14.0, None, 1.0, -0.23, 6.8, 99.09, -16.29, None, None, 83.0, 2012-12-16 10:00:00, None, None
0.0, -14.1, None, 1.0, -0.21, 9.0, 99.16, -16.69, None, None, 81.0, 2012-12-16 11:00:00, None, None
337.5, -14.6, None, 1.0, -0.21, 7.2, 99.23, -17.18, None, None, 81.0, 2012-12-16 12:00:00, None, None
0.0, -15.4, None, 1.0, -0.21, 7.6, 99.3, -18.11, None, None, 80.0, 2012-12-16 13:00:00, None, None
337.5, -16.1, None, 1.0, -0.23, 9.7, 99.39, -18.8, None, None, 80.0, 2012-12-16 14:00:00, None, None
0.0, -15.7, None, 2.0, -0.2, 7.6, 99.43, -18.56, None, None, 79.0, 2012-12-16 15:00:00, None, None
0.0, -15.5, None, 6.0, -0.19, 7.9, 99.49, -18.36, None, None, 79.0, 2012-12-16 16:00:00, None, None
0.0, -15.1, None, 8.0, -0.2, 7.2, 99.63, -17.82, None, None, 80.0, 2012-12-16 18:00:00, None, None
0.0, -14.9, None, 8.0, -0.2, 7.2, 99.69, -17.32, None, None, 82.0, 2012-12-16 19:00:00, None, None
0.0, -14.9, None, 8.0, None, 13.0, 99.78, -17.62, None, None, 80.0, 2012-12-16 20:00:00, None, None
0.0, -15.5, None, 8.0, -0.21, 17.3, 99.84, -18.82, None, None, 76.0, 2012-12-16 21:00:00, None, None
0.0, -16.0, None, 8.0, -0.2, 17.6, 99.89, -19.15, None, None, 77.0, 2012-12-16 22:00:00, None, None
0.0, -16.8, 32.0, 8.0, -0.16, 18.4, 99.94, -19.93, None, None, 77.0, 2012-12-16 23:00:00, None, None
337.5, -17.5, None, 2.0, -0.17, 18.4, 100.01, -20.77, None, None, 76.0, 2012-12-17 00:00:00, None, None
337.5, -18.3, 36.0, 1.0, -0.21, 20.5, 100.1, -21.86, None, None, 74.0, 2012-12-17 01:00:00, None, None
337.5, -19.1, 32.0, 2.0, -0.24, 19.1, 100.18, -22.8, None, None, 73.0, 2012-12-17 02:00:00, None, None
337.5, -19.9, 33.5, 2.0, -0.25, 19.4, 100.26, -23.73, None, None, 72.0, 2012-12-17 03:00:00, None, None
337.5, -20.5, 32.0, 2.0, -0.25, 20.9, 100.35, -24.64, None, None, 70.0, 2012-12-17 04:00:00, None, None
315.0, -21.2, 33.1, 4.0, -0.23, 20.9, 100.41, -25.32, None, None, 70.0, 2012-12-17 05:00:00, None, None
315.0, -21.6, 34.6, 1.0, -0.23, 21.2, 100.49, -25.7, 2.8, -10.5, 70.0, 2012-12-17 06:00:00, -21.6, 7.4
315.0, -22.0, 33.5, 3.0, -0.22, 22.7, 100.57, -26.25, None, None, 69.0, 2012-12-17 07:00:00, None, None
337.5, -22.4, 32.8, 1.0, -0.24, 21.2, 100.65, -26.64, None, None, 69.0, 2012-12-17 08:00:00, None, None
337.5, -22.6, 31.0, 1.0, -0.23, 15.5, 100.72, -26.67, None, None, 70.0, 2012-12-17 09:00:00, None, None
337.5, -22.8, None, 1.0, -0.25, 18.4, 100.82, -27.02, None, None, 69.0, 2012-12-17 10:00:00, None, None
315.0, -23.0, 30.2, 3.0, -0.24, 15.8, 100.89, -27.38, None, None, 68.0, 2012-12-17 11:00:00, None, None
337.5, -23.2, None, 2.0, -0.24, 17.6, 100.96, -27.91, None, None, 66.0, 2012-12-17 12:00:00, None, None
